timestamp,price,load_actual,load_forecast,solar_forecast,solar_actual,wind_forecast,wind_actual,re_penetration,hour,dayofweek,month,is_weekend,price_lag_1,price_lag_24,price_lag_168,price_roll_3,price_roll_6,price_roll_12,price_std_24,load_ramp,hour_sin,hour_cos,country_GR
2025-01-08 01:00:00,75.07,9044.835,9242.7925,0.0,0.0,1031.9,930.3,0.102854281,1,2,1,0,75.65,6.25,10.27,97.92666666666666,110.61,105.12583333333333,44.86142624835099,-399.192500000001,0.25881904510252074,0.9659258262890683,False
2025-01-08 02:00:00,64.12,8780.09,8960.3025,0.0,0.0,944.45,870.75,0.099173243,2,2,1,0,75.07,10.4,8.38,85.93666666666665,99.10166666666665,105.62333333333333,42.02875594049626,-264.744999999999,0.49999999999999994,0.8660254037844387,False
2025-01-08 03:00:00,54.55,8660.055,8851.9725,0.0,0.0,841.4,803.4,0.092770773,3,2,1,0,64.12,5.21,6.61,71.61333333333333,89.77833333333335,104.59833333333334,39.325330072690925,-120.03499999999985,0.7071067811865475,0.7071067811865476,False
2025-01-08 04:00:00,62.93,8700.94,8891.645,0.0,0.0,757.2,765.97,0.088033017,4,2,1,0,54.55,0.56,2.29,64.57999999999998,81.25333333333334,102.21416666666666,36.10545177178828,40.88500000000022,0.8660254037844386,0.5000000000000001,False
2025-01-08 05:00:00,69.41,9065.505,9306.36,0.0,0.0,722.68,646.8,0.071347377,5,2,1,0,62.93,8.28,3.01,60.533333333333324,73.235,98.76333333333334,31.528999889910438,364.5649999999987,0.9659258262890683,0.25881904510252074,False
2025-01-08 06:00:00,100.0,9997.725,10289.025,0.0,0.0,656.95,655.18,0.065532909,6,2,1,0,69.41,56.86,3.52,62.29666666666665,66.955,94.14499999999998,26.735186793106937,932.2200000000012,1.0,6.123233995736766e-17,False
2025-01-08 07:00:00,132.35,10883.8175,11235.31,2.105,0.305,567.45,550.19,0.05057922,7,2,1,0,100.0,99.55,2.55,77.44666666666666,71.01333333333334,90.81166666666667,25.65164177797978,886.0924999999988,0.9659258262890683,-0.25881904510252063,False
2025-01-08 08:00:00,136.47,11552.7,11824.9975,4.21,0.61,522.35,453.03,0.039267011,8,2,1,0,132.35,125.91,4.24,100.58666666666666,80.56,89.83083333333333,26.78338607017526,668.8825000000015,0.8660254037844387,-0.4999999999999998,False
2025-01-08 09:00:00,143.8,11995.4975,12138.99,305.2,273.18,473.43,436.45,0.05915803,9,2,1,0,136.47,111.92,7.5,122.93999999999998,92.61833333333334,91.19833333333334,27.379191635281153,442.79749999999876,0.7071067811865476,-0.7071067811865475,False
2025-01-08 10:00:00,142.88,12006.2375,12121.295,885.54,642.75,403.98,397.22,0.086619143,10,2,1,0,143.8,98.21,15.91,137.54,107.49333333333334,94.37333333333333,28.902595186496534,10.739999999999782,0.49999999999999994,-0.8660254037844387,False
2025-01-08 11:00:00,106.89,11998.9575,12030.6275,1174.26,831.43,280.13,254.58,0.090508696,11,2,1,0,142.88,74.91,20.59,141.04999999999998,120.81833333333334,97.02666666666669,30.346157935548856,-7.279999999998836,0.258819045102521,-0.9659258262890682,False
2025-01-08 12:00:00,100.44,12016.27,11826.2825,1051.24,946.55,184.55,119.04,0.088678933,12,2,1,0,106.89,68.96,29.94,131.19,127.065,97.00999999999999,29.920587781465873,17.3125,1.2246467991473532e-16,-1.0,False
2025-01-08 13:00:00,100.59,12094.7525,11799.73,608.11,986.43,131.03,70.55,0.087391619,13,2,1,0,100.44,69.1,37.14,116.73666666666666,127.13833333333334,99.07583333333334,29.14453560784766,78.48250000000007,-0.2588190451025208,-0.9659258262890683,False
2025-01-08 14:00:00,110.28,11676.2975,11604.9775,274.72,490.87,89.15,56.29,0.046860745,14,2,1,0,100.59,76.42,26.32,102.63999999999999,121.84500000000001,101.2025,28.29057386098869,-418.4549999999999,-0.4999999999999997,-0.8660254037844388,False
2025-01-08 15:00:00,127.8,11616.63,11468.9075,126.99,213.02,76.48,104.63,0.027344419,15,2,1,0,110.28,83.16,22.1,103.77,117.48,105.04916666666666,27.72455320728319,-59.66750000000138,-0.7071067811865471,-0.7071067811865479,False
2025-01-08 16:00:00,135.41,11825.5025,11525.2425,25.59,13.83,106.05,330.66,0.029131109,16,2,1,0,127.8,104.34,19.28,112.88999999999999,114.81333333333332,111.15333333333335,27.705382589968323,208.8725000000013,-0.8660254037844384,-0.5000000000000004,False
2025-01-08 17:00:00,153.67,12321.2375,12026.36,17.06,9.22,156.05,431.04,0.0357318,17,2,1,0,135.41,124.83,41.92,124.49666666666666,113.56833333333334,117.19333333333333,28.31039963575629,495.73499999999876,-0.9659258262890683,-0.25881904510252063,False
2025-01-08 18:00:00,151.86,12276.32,12178.0725,8.53,4.61,222.7,600.09,0.049257432,18,2,1,0,153.67,140.0,57.95,138.96,121.365,124.21499999999999,29.637743562529494,-44.91749999999956,-1.0,-1.8369701987210297e-16,False
2025-01-08 19:00:00,137.6,12102.9825,11801.075,0.0,0.0,293.53,723.13,0.059748083,19,2,1,0,151.86,144.12,59.23,146.98,129.935,128.53666666666666,30.266176833966412,-173.33749999999964,-0.9659258262890684,0.2588190451025203,False
2025-01-08 20:00:00,129.58,11522.8375,11234.72,0.0,0.0,365.23,619.86,0.053794042,20,2,1,0,137.6,120.06,45.86,147.71,136.10333333333332,128.97416666666666,29.971376961302916,-580.1450000000004,-0.8660254037844386,0.5000000000000001,False
2025-01-08 21:00:00,118.7,10910.105,10698.99,0.0,0.0,416.63,579.01,0.053070983,21,2,1,0,129.58,105.7,38.46,139.67999999999998,139.32000000000002,128.4,30.180826034834187,-612.7325000000001,-0.7071067811865477,0.7071067811865474,False
2025-01-08 22:00:00,113.19,10639.8225,10529.3925,0.0,0.0,426.53,602.62,0.056638163,22,2,1,0,118.7,111.04,32.07,128.62666666666667,137.80333333333334,126.30833333333334,30.22068970476818,-270.28249999999935,-0.5000000000000004,0.8660254037844384,False
2025-01-08 23:00:00,100.13,10336.97,10268.25,0.0,0.0,392.1,515.87,0.04990534,23,2,1,0,113.19,107.09,25.49,120.49,134.1,123.83416666666669,30.226038512624577,-302.8525000000009,-0.25881904510252157,0.9659258262890681,False
2025-01-09 00:00:00,93.56,9459.23,9700.5925,0.0,0.0,432.1,366.62,0.038757912,0,3,1,0,100.13,75.65,46.42,110.67333333333333,125.17666666666668,123.27083333333333,30.29279588330423,-877.7399999999998,0.0,1.0,False
2025-01-09 01:00:00,91.23,9072.045,9205.1875,0.0,0.0,403.35,311.46,0.03433184,1,3,1,0,93.56,75.07,61.27,102.29333333333334,115.46,122.69749999999999,29.619313714661477,-387.1849999999995,0.25881904510252074,0.9659258262890683,False
2025-01-09 02:00:00,87.54,8755.465,8912.83,0.0,0.0,423.25,235.58,0.026906623,2,3,1,0,91.23,64.12,62.37,94.97333333333331,107.73166666666667,121.9175,28.945718313692776,-316.5799999999999,0.49999999999999994,0.8660254037844387,False
2025-01-09 03:00:00,78.21,8637.42,8803.325,0.0,0.0,478.13,290.65,0.033650095,3,3,1,0,87.54,54.55,59.83,90.77666666666666,100.72499999999998,120.0225,27.64228706272272,-118.04500000000007,0.7071067811865475,0.7071067811865476,False
2025-01-09 04:00:00,76.69,8653.36,8846.9425,0.0,0.0,529.8,280.73,0.032441734,4,3,1,0,78.21,62.93,52.61,85.66000000000001,93.97666666666667,115.88999999999999,25.84804250710819,15.94000000000051,0.8660254037844386,0.5000000000000001,False
2025-01-09 05:00:00,84.45,8964.185,9268.51,0.0,0.0,579.23,246.57,0.027506126,5,3,1,0,76.69,69.41,61.63,80.81333333333332,87.89333333333333,110.99666666666667,24.808795600158245,310.8249999999989,0.9659258262890683,0.25881904510252074,False
2025-01-09 06:00:00,89.37,10015.725,10260.665,0.0,0.0,647.43,232.1,0.02317356,6,3,1,0,84.45,100.0,103.55,79.78333333333332,85.28,105.22833333333334,23.800445313091213,1051.5400000000009,1.0,6.123233995736766e-17,False
2025-01-09 07:00:00,113.71,11132.76,11187.04,0.515,0.04,758.13,258.96,0.023264671,7,3,1,0,89.37,132.35,129.62,83.50333333333333,84.58166666666666,100.02083333333333,24.18216991603157,1117.0349999999999,0.9659258262890683,-0.25881904510252063,False
2025-01-09 08:00:00,126.29,11864.07,11787.2775,1.03,0.08,859.1,298.71,0.025184443,8,3,1,0,113.71,136.47,142.71,95.84333333333332,88.32833333333333,98.02999999999999,23.87390352213174,731.3099999999995,0.8660254037844387,-0.4999999999999998,False
2025-01-09 09:00:00,123.71,12137.1225,12086.9875,62.27,4.89,834.1,264.69,0.022211195,9,3,1,0,126.29,143.8,141.4,109.79,94.78666666666668,97.75583333333333,23.53613576557033,273.0524999999998,0.7071067811865476,-0.7071067811865475,False
2025-01-09 10:00:00,117.4,12331.825,12100.8475,219.54,83.33,708.48,165.29,0.020160844,10,3,1,0,123.71,142.88,130.25,121.23666666666666,102.37,98.17333333333333,22.739756971028648,194.70250000000124,0.49999999999999994,-0.8660254037844387,False
2025-01-09 11:00:00,110.3,12489.135,12094.225,529.26,427.39,589.78,125.49,0.044268879,11,3,1,0,117.4,106.89,130.6,122.46666666666665,109.15499999999999,98.52416666666666,21.82342955486669,157.3099999999995,0.258819045102521,-0.9659258262890682,False
2025-01-09 12:00:00,108.11,12203.3375,11873.89,885.41,630.39,516.0,114.82,0.061066081,12,3,1,0,110.3,100.44,133.89,117.13666666666666,113.46333333333332,99.37166666666667,21.805383522045084,-285.7975000000006,1.2246467991473532e-16,-1.0,False
2025-01-09 13:00:00,98.97,12026.26,11688.935,1019.69,432.43,552.85,235.14,0.05550936,13,3,1,0,108.11,100.59,124.11,111.93666666666665,116.58666666666666,100.58416666666666,21.694898802667137,-177.07749999999942,-0.2588190451025208,-0.9659258262890683,False
2025-01-09 14:00:00,98.13,11895.645,11413.2075,794.39,582.7,686.25,294.27,0.073721938,14,3,1,0,98.97,110.28,126.45,105.79333333333334,114.13,101.22916666666667,21.733262758843285,-130.61499999999978,-0.4999999999999997,-0.8660254037844388,False
2025-01-09 15:00:00,103.68,11834.92,11456.4725,430.88,720.21,814.45,315.27,0.087493621,15,3,1,0,98.13,127.8,130.11,101.73666666666664,109.43666666666667,102.11166666666668,21.90552629880262,-60.725000000000364,-0.7071067811865471,-0.7071067811865479,False
2025-01-09 16:00:00,115.01,11587.515,11549.565,87.73,188.13,920.78,469.77,0.056776626,16,3,1,0,103.68,135.41,139.04,100.25999999999999,106.09833333333331,104.23416666666667,21.65634337819961,-247.40500000000065,-0.8660254037844384,-0.5000000000000004,False
2025-01-09 17:00:00,131.25,11834.495,12025.89,58.48666667,0.02,965.93,614.54,0.05192955,17,3,1,0,115.01,153.67,153.13,105.60666666666667,105.7,107.42750000000001,21.00886023834921,246.98000000000138,-0.9659258262890683,-0.25881904510252063,False
2025-01-09 18:00:00,135.64,11990.24,12171.82,29.24333333,0.01,980.45,701.8,0.058531773,18,3,1,0,131.25,151.86,153.04,116.64666666666666,109.19166666666668,111.32749999999999,19.381501933806444,155.74499999999898,-1.0,-1.8369701987210297e-16,False
2025-01-09 19:00:00,143.18,11674.09,11775.3075,0.0,0.0,1007.65,718.35,0.061533704,19,3,1,0,135.64,137.6,153.06,127.3,113.78000000000002,115.18333333333334,18.031498763134632,-316.14999999999964,-0.9659258262890684,0.2588190451025203,False
2025-01-09 20:00:00,119.98,11104.635,11198.21,0.0,0.0,1007.23,715.13,0.064399235,20,3,1,0,143.18,129.58,131.07,136.69,121.14833333333333,117.63916666666667,18.465855206691373,-569.4549999999999,-0.8660254037844386,0.5000000000000001,False
2025-01-09 21:00:00,105.39,10508.8,10665.4275,0.0,0.0,1005.88,651.51,0.061996612,21,3,1,0,119.98,118.7,120.23,132.93333333333334,124.79,117.11333333333334,18.074155937755904,-595.835000000001,-0.7071067811865477,0.7071067811865474,False
2025-01-09 22:00:00,101.5,10329.2025,10483.305,0.0,0.0,1016.18,672.09,0.065066979,22,3,1,0,105.39,113.19,117.97,122.85000000000001,125.07499999999999,115.58666666666666,17.91697858845427,-179.59749999999985,-0.5000000000000004,0.8660254037844384,False
2025-01-09 23:00:00,100.0,10168.7375,10220.9225,0.0,0.0,1001.98,739.73,0.07274551,23,3,1,0,101.5,100.13,112.03,108.95666666666666,122.82333333333332,114.26166666666666,17.896867707280023,-160.46500000000015,-0.25881904510252157,0.9659258262890681,False
2025-01-10 00:00:00,87.68,9564.4425,9881.795,0.0,0.0,1056.6,653.76,0.068353174,0,4,1,0,100.0,93.56,105.68,102.29666666666667,117.61500000000001,113.40333333333332,17.898865217855434,-604.2950000000001,0.0,1.0,False
2025-01-10 01:00:00,80.24,9188.92,9395.13,0.0,0.0,1015.65,597.92,0.065069671,1,4,1,0,87.68,91.23,98.54,96.39333333333333,109.62166666666667,111.70083333333334,18.12094734302526,-375.5224999999991,0.25881904510252074,0.9659258262890683,False
2025-01-10 02:00:00,71.7,8924.9675,9120.17,0.0,0.0,969.18,519.59,0.058217579,2,4,1,0,80.24,87.54,92.04,89.30666666666667,99.13166666666666,110.14,18.645439115741933,-263.9524999999994,0.49999999999999994,0.8660254037844387,False
2025-01-10 03:00:00,69.51,8758.5275,8983.835,0.0,0.0,894.88,425.3,0.048558391,3,4,1,0,71.7,78.21,89.37,79.87333333333333,91.085,107.9375,19.57291473243541,-166.4400000000005,0.7071067811865475,0.7071067811865476,False
2025-01-10 04:00:00,69.98,8791.2275,9019.85,0.0,0.0,800.98,366.63,0.041704074,4,4,1,0,69.51,76.69,80.99,73.81666666666666,85.105,105.09000000000002,20.16280130191682,32.70000000000073,0.8660254037844386,0.5000000000000001,False
2025-01-10 05:00:00,84.48,9112.905,9408.7125,0.0,0.0,696.75,342.54,0.037588453,5,4,1,0,69.98,84.45,99.97,70.39666666666666,79.85166666666667,101.33749999999999,20.609116018002258,321.6774999999998,0.9659258262890683,0.25881904510252074,False
2025-01-10 06:00:00,100.93,10130.085,10358.945,0.0,0.0,613.58,414.22,0.040890081,6,4,1,0,84.48,89.37,108.81,74.65666666666668,77.265,97.44000000000001,20.607855364335958,1017.1799999999985,1.0,6.123233995736766e-17,False
2025-01-10 07:00:00,125.33,11110.4875,11363.125,3.305,0.165,566.7,399.11,0.035936767,7,4,1,0,100.93,113.71,113.19,85.13000000000001,79.47333333333334,94.5475,20.375467768258993,980.4025000000001,0.9659258262890683,-0.25881904510252063,False
2025-01-10 08:00:00,139.92,11922.995,11980.2575,6.61,0.33,532.33,362.01,0.030390015,8,4,1,0,125.33,126.29,117.0,103.58,86.98833333333334,93.06,20.729751037571795,812.5075000000015,0.8660254037844387,-0.4999999999999998,False
2025-01-10 09:00:00,137.07,12362.5525,12312.2825,422.37,369.34,482.03,364.15,0.059331598,9,4,1,0,139.92,123.71,147.51,122.05999999999999,98.35833333333333,94.72166666666668,21.500749481375482,439.557499999999,0.7071067811865476,-0.7071067811865475,False
2025-01-10 10:00:00,123.57,12501.4275,12256.34,1224.55,1260.79,425.98,332.1,0.127416649,10,4,1,0,137.07,117.4,145.19,134.10666666666665,109.61833333333334,97.36166666666666,22.144740648871807,138.875,0.49999999999999994,-0.8660254037844387,False
2025-01-10 11:00:00,113.59,12619.7675,12229.4725,1942.99,2119.55,361.33,225.45,0.185819588,11,4,1,0,123.57,110.3,101.44,133.51999999999998,118.55,99.20083333333332,22.31227665824156,118.34000000000015,0.258819045102521,-0.9659258262890682,False
2025-01-10 12:00:00,107.43,12506.3975,11918.6175,2340.51,2553.32,282.73,141.35,0.215463326,12,4,1,0,113.59,108.11,95.63,124.74333333333334,123.40166666666666,100.33333333333333,22.345238120607817,-113.3700000000008,1.2246467991473532e-16,-1.0,False
2025-01-10 13:00:00,105.01,12481.965,11697.485,2210.7,2661.04,202.28,112.24,0.222182966,13,4,1,0,107.43,98.97,97.72,114.86333333333334,124.48500000000001,101.97916666666667,22.344026339124206,-24.43249999999898,-0.2588190451025208,-0.9659258262890683,False
2025-01-10 14:00:00,110.01,12072.3925,11501.355,1677.96,2004.19,144.68,96.02,0.173968002,14,4,1,0,105.01,98.13,101.95,108.67666666666668,121.09833333333334,104.04333333333335,22.285468782158873,-409.5725000000002,-0.4999999999999997,-0.8660254037844388,False
2025-01-10 15:00:00,128.69,11555.8525,11461.935,870.42,1059.26,124.1,93.98,0.099797051,15,4,1,0,110.01,103.68,119.96,107.48333333333335,116.11333333333334,107.23583333333335,22.209568377981363,-516.539999999999,-0.7071067811865471,-0.7071067811865479,False
2025-01-10 16:00:00,135.21,11391.24,11338.69,180.34,117.69,140.63,129.22,0.021675428,16,4,1,0,128.69,115.01,133.32,114.57000000000001,114.71666666666665,112.1675,22.60157695777572,-164.6125000000011,-0.8660254037844384,-0.5000000000000004,False
2025-01-10 17:00:00,142.63,11867.7125,11792.12,120.2266667,78.46,194.0,158.03,0.019927176,17,4,1,0,135.21,131.25,158.28,124.63666666666667,116.65666666666668,117.60333333333334,23.217272707894672,476.47249999999985,-0.9659258262890683,-0.25881904510252063,False
2025-01-10 18:00:00,144.2,11889.71,11887.855,60.11333333,39.23,230.95,153.09,0.016175331,18,4,1,0,142.63,135.64,166.95,135.51,121.49666666666667,122.44916666666667,23.790546163872726,21.99749999999949,-1.0,-1.8369701987210297e-16,False
2025-01-10 19:00:00,141.16,11453.7625,11540.935,0.0,0.0,208.3,163.15,0.014244228,19,4,1,0,144.2,143.18,161.94,140.68,127.625,126.05499999999999,24.252205693055174,-435.9474999999984,-0.9659258262890684,0.2588190451025203,False
2025-01-10 20:00:00,134.82,10991.4375,11038.215,0.0,0.0,181.58,176.99,0.016102534,20,4,1,0,141.16,119.98,147.31,142.66333333333333,133.65,127.37416666666667,24.13636827967043,-462.3250000000007,-0.8660254037844386,0.5000000000000001,False
2025-01-10 21:00:00,122.51,10501.455,10609.735,0.0,0.0,179.5,181.63,0.017295699,21,4,1,0,134.82,105.39,124.91,140.05999999999997,137.785,126.94916666666666,24.58330221196746,-489.9825000000001,-0.7071067811865477,0.7071067811865474,False
2025-01-10 22:00:00,119.78,10442.245,10496.1425,0.0,0.0,169.48,199.7,0.01912424,22,4,1,0,122.51,101.5,138.25,132.83,136.755,125.73583333333333,24.666666702164047,-59.20999999999913,-0.5000000000000004,0.8660254037844384,False
2025-01-10 23:00:00,111.86,10330.05,10265.2075,0.0,0.0,156.35,193.91,0.018771448,23,4,1,0,119.78,100.0,136.75,125.70333333333333,134.18333333333334,125.42000000000002,24.625080088886087,-112.19500000000153,-0.25881904510252157,0.9659258262890681,False
2025-01-11 00:00:00,114.57,9935.5875,9660.515,0.0,0.0,189.53,159.04,0.016007106,0,5,1,1,111.86,87.68,115.0,118.05,129.05499999999998,125.27583333333332,24.485906146574123,-394.46249999999964,0.0,1.0,False
2025-01-11 01:00:00,101.36,9456.5575,9222.885,0.0,0.0,153.1,162.87,0.017222969,1,5,1,1,114.57,80.24,105.11,115.40333333333335,124.11666666666666,125.87083333333334,23.894346065817306,-479.02999999999884,0.25881904510252074,0.9659258262890683,False
2025-01-11 02:00:00,96.41,9043.3975,8901.6325,0.0,0.0,130.73,139.11,0.015382493,2,5,1,1,101.36,71.7,96.77,109.26333333333332,117.48333333333333,125.56666666666666,22.970897656174213,-413.1600000000017,0.49999999999999994,0.8660254037844387,False
2025-01-11 03:00:00,92.51,8899.665,8681.0025,0.0,0.0,120.5,95.86,0.010771192,3,5,1,1,96.41,69.51,94.7,104.11333333333333,111.08166666666666,124.43333333333332,21.458882012121222,-143.73249999999825,0.7071067811865475,0.7071067811865476,False
2025-01-11 04:00:00,91.51,8723.915,8600.9575,0.0,0.0,111.13,60.69,0.006956739,4,5,1,1,92.51,69.98,96.32,96.75999999999999,106.08166666666666,121.41833333333334,19.74528088455921,-175.75,0.8660254037844386,0.5000000000000001,False
2025-01-11 05:00:00,93.35,8804.0775,8629.7625,0.0,0.0,101.18,46.83,0.005319126,5,5,1,1,91.51,84.48,102.4,93.47666666666667,101.36999999999999,117.77666666666666,17.93177068780421,80.16249999999854,0.9659258262890683,0.25881904510252074,False
2025-01-11 06:00:00,98.37,9104.9,8956.875,0.0,0.0,79.93,32.45,0.003564015,6,5,1,1,93.35,100.93,110.78,92.45666666666666,98.28500000000001,113.67,17.297733573371872,300.8225000000002,1.0,6.123233995736766e-17,False
2025-01-11 07:00:00,107.8,9610.16,9346.8725,1.745,0.165,55.33,17.55,0.001843362,7,5,1,1,98.37,125.33,120.1,94.41000000000001,95.585,109.85083333333334,17.415448534129737,505.2600000000002,0.9659258262890683,-0.25881904510252063,False
2025-01-11 08:00:00,120.0,10234.735,9992.3275,3.49,0.33,34.05,9.75,0.000984881,8,5,1,1,107.8,139.92,128.39,99.83999999999999,96.65833333333335,107.07083333333333,17.46014922243105,624.5750000000007,0.8660254037844387,-0.4999999999999998,False
2025-01-11 09:00:00,126.28,10760.7375,10539.34,225.76,240.42,20.68,8.07,0.023092283,9,5,1,1,120.0,137.07,130.75,108.72333333333331,100.58999999999999,105.83583333333335,16.795070511261795,526.0024999999987,0.7071067811865476,-0.7071067811865475,False
2025-01-11 10:00:00,122.94,11344.5375,10855.8775,683.16,694.38,17.78,6.46,0.06177775,10,5,1,1,126.28,123.57,130.34,118.02666666666666,106.21833333333335,106.15000000000002,16.356176463785403,583.8000000000011,0.49999999999999994,-0.8660254037844387,False
2025-01-11 11:00:00,101.25,11637.4475,11077.3025,1102.58,1240.7,15.8,9.14,0.107398121,11,5,1,1,122.94,113.59,128.29,123.07333333333334,111.45666666666666,106.41333333333331,16.343904505740003,292.90999999999985,0.258819045102521,-0.9659258262890682,False
2025-01-11 12:00:00,97.4,11674.2775,11090.7525,1346.93,1510.99,18.13,12.53,0.130502294,12,5,1,1,101.25,107.43,130.03,116.82333333333334,112.77333333333333,105.52916666666665,16.61218365092828,36.82999999999993,1.2246467991473532e-16,-1.0,False
2025-01-11 13:00:00,93.15,11404.855,10847.62,1417.09,1463.78,28.15,14.89,0.129652679,13,5,1,1,97.4,105.01,129.85,107.19666666666667,112.61166666666668,104.09833333333334,16.944313392420916,-269.4225000000006,-0.2588190451025208,-0.9659258262890683,False
2025-01-11 14:00:00,95.61,11175.8375,10580.98,1215.47,1122.72,46.13,18.48,0.102113153,14,5,1,1,93.15,110.01,136.4,97.26666666666667,110.17000000000002,103.41416666666667,17.41428735741609,-229.01749999999993,-0.4999999999999997,-0.8660254037844388,False
2025-01-11 15:00:00,105.1,11057.6225,10511.7775,666.93,622.95,70.35,35.81,0.059575193,15,5,1,1,95.61,128.69,138.81,95.38666666666667,106.105,103.34750000000001,17.818744766010518,-118.21500000000015,-0.7071067811865471,-0.7071067811865479,False
2025-01-11 16:00:00,112.71,11027.1375,10686.9675,145.32,114.03,104.08,59.05,0.015695823,16,5,1,1,105.1,135.21,136.85,97.95333333333333,102.57499999999999,104.39666666666666,17.616362268221355,-30.484999999998763,-0.8660254037844384,-0.5000000000000004,False
2025-01-11 17:00:00,120.39,11348.3875,11017.0575,96.88,76.02,137.88,89.55,0.014589738,17,5,1,1,112.71,142.63,142.53,104.47333333333331,100.87,106.16333333333334,16.96451129500219,321.25,-0.9659258262890683,-0.25881904510252063,False
2025-01-11 18:00:00,123.71,11378.0975,11049.9975,48.44,38.01,155.48,115.22,0.013467102,18,5,1,1,120.39,144.2,144.38,112.73333333333333,104.06,108.41666666666667,15.783216916455284,29.709999999999127,-1.0,-1.8369701987210297e-16,False
2025-01-11 19:00:00,127.2,11010.0925,10726.5725,0.0,0.0,161.58,125.5,0.011398633,19,5,1,1,123.71,141.16,138.84,118.93666666666667,108.44500000000001,110.52833333333335,14.40578853437388,-368.0049999999992,-0.9659258262890684,0.2588190451025203,False
2025-01-11 20:00:00,123.9,10552.805,10266.715,0.0,0.0,169.78,100.99,0.009569967,20,5,1,1,127.2,134.82,129.99,123.76666666666667,114.11999999999999,112.14499999999998,13.343590866410047,-457.28750000000036,-0.8660254037844386,0.5000000000000001,False
2025-01-11 21:00:00,122.84,10108.055,9860.96,0.0,0.0,178.15,112.47,0.01112677,21,5,1,1,123.9,122.51,123.33,124.93666666666667,118.835,112.46999999999998,12.612672191840927,-444.75,-0.7071067811865477,0.7071067811865474,False
2025-01-11 22:00:00,119.0,10025.9325,9695.3075,0.0,0.0,167.83,109.93,0.010964566,22,5,1,1,122.84,119.78,118.76,124.64666666666666,121.79166666666667,112.18333333333332,12.628037358838812,-82.12249999999949,-0.5000000000000004,0.8660254037844384,False
2025-01-11 23:00:00,105.99,9900.9625,9637.3025,0.0,0.0,132.25,120.13,0.012133164,23,5,1,1,119.0,111.86,109.7,121.91333333333334,122.83999999999999,111.855,12.600508587619132,-124.97000000000116,-0.25881904510252157,0.9659258262890681,False
2025-01-12 00:00:00,125.53,9388.075,9415.135,0.0,0.0,119.65,96.55,0.010284323,0,6,1,1,105.99,114.57,106.68,115.94333333333333,120.44,112.25,12.602268077151933,-512.8874999999989,0.0,1.0,False
2025-01-12 01:00:00,106.58,9011.405,8945.9375,0.0,0.0,85.38,70.44,0.007816761,1,6,1,1,125.53,101.36,81.88,116.83999999999999,120.74333333333334,114.59416666666668,13.00907035160623,-376.6700000000001,0.25881904510252074,0.9659258262890683,False
2025-01-12 02:00:00,91.62,8759.0325,8674.02,0.0,0.0,73.28,47.62,0.005436674,2,6,1,1,106.58,96.41,74.6,112.7,117.30666666666667,115.71333333333332,12.913024369587548,-252.3725000000013,0.49999999999999994,0.8660254037844387,False
2025-01-12 03:00:00,86.75,8531.04,8528.025,0.0,0.0,80.93,54.05,0.006335687,3,6,1,1,91.62,92.51,63.59,107.91000000000001,111.92666666666666,115.38083333333333,13.159826190429552,-227.99249999999847,0.7071067811865475,0.7071067811865476,False
2025-01-12 04:00:00,85.0,8422.6675,8429.1525,0.0,0.0,90.65,53.31,0.006329349,4,6,1,1,86.75,91.51,58.84,94.98333333333333,105.91166666666668,113.85166666666667,13.527940142266688,-108.37250000000131,0.8660254037844386,0.5000000000000001,False
2025-01-12 05:00:00,86.64,8492.1075,8482.33,0.0,0.0,93.05,61.77,0.007273813,5,6,1,1,85.0,93.35,51.18,87.79,100.245,111.5425,13.955004550079893,69.44000000000051,0.9659258262890683,0.25881904510252074,False
2025-01-12 06:00:00,92.39,8617.0,8641.5825,0.0,0.0,95.2,61.21,0.0071034,6,6,1,1,86.64,98.37,49.58,86.13,97.02,108.73,14.340982219307358,124.89249999999993,1.0,6.123233995736766e-17,False
2025-01-12 07:00:00,101.75,8855.2575,8878.7375,2.12,0.18,95.03,47.1,0.005339201,7,6,1,1,92.39,107.8,54.29,88.01,91.49666666666667,106.11999999999999,14.575991253238657,238.2574999999997,0.9659258262890683,-0.25881904510252063,False
2025-01-12 08:00:00,114.83,9401.46,9305.675,4.24,0.36,98.95,30.05,0.003234604,8,6,1,1,101.75,120.0,62.2,93.59333333333335,90.69166666666666,103.99916666666667,14.637635820976465,546.2024999999994,0.8660254037844387,-0.4999999999999998,False
2025-01-12 09:00:00,120.07,9914.98,9736.2725,207.23,181.56,93.28,30.3,0.021367668,9,6,1,1,114.83,126.28,62.6,102.99000000000001,94.56,103.24333333333334,14.491780778942411,513.5200000000004,0.7071067811865476,-0.7071067811865475,False
2025-01-12 10:00:00,117.77,10390.815,10103.17,632.17,528.3,68.35,35.72,0.054280632,10,6,1,1,120.07,122.94,64.17,112.21666666666665,100.11333333333334,103.0125,14.201054455389034,475.83500000000095,0.49999999999999994,-0.8660254037844387,False
2025-01-12 11:00:00,105.61,10782.4925,10384.3375,964.74,1044.53,49.93,34.04,0.100029747,11,6,1,1,117.77,101.25,60.18,117.55666666666667,105.575,102.91000000000001,13.995941725464778,391.6774999999998,0.258819045102521,-0.9659258262890682,False
